0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 
0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 
0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 
0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 
0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 
0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 
0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 
0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 
0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 
0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 
0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 
0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 
0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 
0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 
0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 
0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 
0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 0.225087 
